recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
207,2,700,397358069,1.5,1,3
204,3,710,1474774104,1.5,1,3
211,2,710,1139031688,1.5,1,3
211,2,701,2041979513,1.5,1,3
213,1,703,2034688939,1.5,1,3
206,5,701,1987615763,1.5,1,3
200,2,718,627177002,1.5,1,3
194,2,722,877178269,1.5,1,3
210,3,718,391335053,1.5,1,3
208,6,710,391335053,1.9,1,3
207,2,706,1547873096,1.9,1,3
212,2,688,579361182,1.9,1,3
218,2,691,2030515782,1.9,1,3
222,4,695,1926316780,1.9,1,3
223,0,704,353199323,1.9,1,3
213,2,712,1502564717,1.9,1,3
199,3,708,654502840,1.9,1,3
214,1,687,1472347382,1.9,1,3
228,2,698,1863934417,1.9,1,3
9,3,872,1863934417,2,1,3
17,3,872,227301559,2,1,3
12,3,887,1260598420,2,1,3
8,2,872,1024671655,2,1,3
12,2,871,1741716088,2,1,3
11,4,862,1322253252,2,1,3
18,3,875,392350372,2,1,3
7,3,875,642407965,2,1,3
9,6,860,1612386595,2,1,3
9,6,863,184508014,2,1,3
2,6,871,184508014,3,1,3
2,6,881,457422895,3,1,3
0,5,894,88447887,3,1,3
5,3,887,341263797,3,1,3
4,6,878,1841730671,3,1,3
3,3,895,1504142648,3,1,3
4,7,880,2023828698,3,1,3
4,4,888,1340987717,3,1,3
2,7,886,398470536,3,1,3
4,6,867,1711776203,3,1,3
0,7,876,1711776203,50,1,3
0,6,881,149623633,50,1,3
0,7,885,437859338,50,1,3
0,6,882,725691258,50,1,3
0,7,894,1575157861,50,1,3
0,6,881,258841727,50,1,3
0,3,891,461105014,50,1,3
0,6,897,1383451956,50,1,3
0,6,885,1885860713,50,1,3
0,7,881,1332521666,50,1,3
205,0,694,1332521666,1.5,1,50
192,0,740,1354297000,1.5,1,50
213,0,700,1936166,1.5,1,50
208,0,700,1619823083,1.5,1,50
229,0,706,703720128,1.5,1,50
230,0,691,544392494,1.5,1,50
211,0,711,1819309253,1.5,1,50
226,0,698,1869227076,1.5,1,50
203,0,718,835798051,1.5,1,50
217,0,699,77921141,1.5,1,50
215,0,700,77921141,1.9,1,50
219,0,706,72243894,1.9,1,50
209,0,711,6434700,1.9,1,50
192,0,725,1604625918,1.9,1,50
210,0,708,1589086432,1.9,1,50
211,0,716,2060250268,1.9,1,50
202,0,705,100081574,1.9,1,50
205,0,699,1885706763,1.9,1,50
204,0,717,345790087,1.9,1,50
214,0,708,1255471666,1.9,1,50
11,0,889,1255471666,2,1,50
13,0,878,297747086,2,1,50
10,0,889,82052895,2,1,50
13,0,885,872113179,2,1,50
9,0,888,1355349231,2,1,50
10,0,889,1461233790,2,1,50
11,0,871,1745237210,2,1,50
14,0,881,1800581135,2,1,50
13,0,878,47873895,2,1,50
12,0,882,1153062927,2,1,50
4,0,893,1153062927,3,1,50
2,0,890,966334251,3,1,50
0,0,898,864313050,3,1,50
4,0,911,641549354,3,1,50
1,0,904,1574864589,3,1,50
2,0,896,1270168990,3,1,50
3,0,901,1490321388,3,1,50
2,0,898,1043758341,3,1,50
3,0,892,687154034,3,1,50
4,0,904,1134785778,3,1,50
0,0,909,1134785778,50,1,50
0,0,917,22798351,50,1,50
0,0,904,2120154549,50,1,50
0,0,905,1282468728,50,1,50
0,0,912,1910969246,50,1,50
0,0,910,281523690,50,1,50
0,0,901,494283870,50,1,50
0,0,918,818065411,50,1,50
0,0,901,1668673505,50,1,50
0,0,909,739835837,50,1,50
