recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
58,6,13,1543889942,0.021095,0.9,1,3
59,6,11,114737697,0.024736,0.9,1,3
52,7,11,813223600,0.019099,0.9,1,3
53,7,13,1132941681,0.014449,0.9,1,3
52,6,10,443734232,0.012847,0.9,1,3
52,15,14,167163594,0.018637,0.9,1,3
58,15,8,1845351468,0.018383,0.9,1,3
53,7,9,2011726388,0.014416,0.9,1,3
54,6,11,29943736,0.013297,0.9,1,3
51,6,14,1698502004,0.015748,0.9,1,3
40,6,25,1698502004,0.021739,1,1,3
34,6,31,508562960,0.012253,1,1,3
36,6,25,956236779,0.013663,1,1,3
41,7,28,800354729,0.020279,1,1,3
38,8,29,184425365,0.017010,1,1,3
29,6,34,320242409,0.014608,1,1,3
37,9,29,1807728812,0.012760,1,1,3
39,7,28,922252335,0.015738,1,1,3
38,7,24,1264332776,0.015786,1,1,3
34,20,33,1932296041,0.013541,1,1,3
34,20,33,1932296041,0.017711,1.1,1,3
39,7,28,345784058,0.018244,1.1,1,3
34,8,29,866894217,0.015978,1.1,1,3
37,6,31,1586385749,0.017362,1.1,1,3
35,9,31,1483410960,0.013010,1.1,1,3
33,2,27,1169277544,0.011033,1.1,1,3
31,6,38,848469166,0.013787,1.1,1,3
34,6,31,1048117964,0.018184,1.1,1,3
43,7,23,21562317,0.013739,1.1,1,3
30,1,32,1999021303,0.011589,1.1,1,3
28,2,34,1999021303,0.016178,1.5,1,3
35,9,30,703779753,0.016256,1.5,1,3
26,7,40,1873056594,0.013217,1.5,1,3
36,11,28,1000925807,0.017075,1.5,1,3
32,8,30,740899826,0.012448,1.5,1,3
31,4,28,192069993,0.009746,1.5,1,3
37,7,28,119553607,0.015046,1.5,1,3
30,3,37,2044126945,0.011799,1.5,1,3
40,8,27,916598623,0.016300,1.5,1,3
27,3,34,995585753,0.011611,1.5,1,3
28,9,32,995585753,0.016178,1.9,1,3
30,11,24,2094391088,0.010895,1.9,1,3
25,5,31,535604616,0.009571,1.9,1,3
32,9,28,1896489906,0.009901,1.9,1,3
37,6,22,1520251262,0.014918,1.9,1,3
26,5,34,1445701224,0.014021,1.9,1,3
31,0,33,1866955806,0.009899,1.9,1,3
31,8,35,1597289820,0.012001,1.9,1,3
35,7,33,230228466,0.012290,1.9,1,3
34,6,40,123300438,0.015256,1.9,1,3
22,2,57,123300438,0.016389,2,1,3
21,9,42,516463750,0.010326,2,1,3
28,11,41,909186880,0.015235,2,1,3
29,12,36,1331819587,0.017153,2,1,3
24,13,48,298125753,0.012305,2,1,3
25,11,38,26468353,0.014478,2,1,3
22,10,58,1248815583,0.011276,2,1,3
21,19,36,375732672,0.011257,2,1,3
22,8,49,583893506,0.012269,2,1,3
23,8,38,1815266992,0.014227,2,1,3
13,16,43,1815266992,0.016162,3,1,3
8,9,57,1619887403,0.009694,3,1,3
11,20,48,1024156252,0.009193,3,1,3
9,7,68,143880739,0.008551,3,1,3
12,20,54,814889736,0.010248,3,1,3
10,23,56,574341386,0.013457,3,1,3
10,13,43,1039611057,0.006530,3,1,3
10,26,35,893035898,0.008254,3,1,3
9,12,59,1942938567,0.007200,3,1,3
12,13,53,1306540540,0.010711,3,1,3
0,26,49,1306540540,0.006601,50,1,3
0,27,55,998036930,0.005700,50,1,3
0,23,67,970753907,0.006537,50,1,3
0,25,70,1599743712,0.005677,50,1,3
0,23,61,369127112,0.006210,50,1,3
0,27,54,1962878659,0.006417,50,1,3
0,28,51,1451619871,0.004670,50,1,3
0,20,70,264276547,0.005438,50,1,3
0,32,45,2139873203,0.004229,50,1,3
0,35,39,1571640926,0.003695,50,1,3
57,8,6,1571640926,0.019309,0.5,1,50
60,7,10,1300906147,0.020071,0.5,1,50
53,6,9,218253422,0.014874,0.5,1,50
52,7,12,1307602700,0.012772,0.5,1,50
59,7,7,2080714056,0.018552,0.5,1,50
54,12,9,1902088619,0.018794,0.5,1,50
57,8,12,44367291,0.018661,0.5,1,50
55,6,12,1675375311,0.015808,0.5,1,50
59,6,24,1196748797,0.022927,0.5,1,50
55,7,13,708348894,0.014586,0.5,1,50
56,7,13,708348894,0.019940,0.6,1,50
54,6,15,493787009,0.018614,0.6,1,50
62,6,10,1072252900,0.021058,0.6,1,50
61,6,6,1008045396,0.017928,0.6,1,50
54,16,9,1703878634,0.023267,0.6,1,50
60,1,9,11332049,0.022797,0.6,1,50
61,9,10,60842607,0.016155,0.6,1,50
47,7,12,507823409,0.014535,0.6,1,50
51,6,14,2145515548,0.018529,0.6,1,50
52,9,12,669104408,0.013697,0.6,1,50
52,9,12,669104408,0.018732,0.9,1,50
55,7,19,288888049,0.016950,0.9,1,50
50,7,14,2105096365,0.017638,0.9,1,50
54,14,11,797297905,0.015476,0.9,1,50
62,15,14,1666857677,0.029844,0.9,1,50
57,7,9,2044845964,0.016897,0.9,1,50
58,9,13,119600293,0.017004,0.9,1,50
58,6,12,1337281118,0.014830,0.9,1,50
55,6,12,1282770482,0.019042,0.9,1,50
51,6,15,556457797,0.023600,0.9,1,50
35,6,33,556457797,0.020613,1,1,50
36,7,29,1202239283,0.012721,1,1,50
38,7,36,627597776,0.017575,1,1,50
40,7,23,1921858322,0.014696,1,1,50
41,6,24,1229502174,0.012503,1,1,50
41,14,34,1913636732,0.021980,1,1,50
43,8,34,1950592972,0.020328,1,1,50
37,8,27,197055446,0.013935,1,1,50
38,7,31,289539333,0.015740,1,1,50
34,7,32,127686966,0.014468,1,1,50
34,7,33,127686966,0.017026,1.1,1,50
41,14,25,2089292073,0.017307,1.1,1,50
39,14,29,1905877736,0.017933,1.1,1,50
40,6,29,386979550,0.017935,1.1,1,50
39,16,23,389863185,0.016278,1.1,1,50
43,7,29,25666406,0.019345,1.1,1,50
40,6,30,569439025,0.014932,1.1,1,50
37,8,29,1552987824,0.020693,1.1,1,50
39,7,27,324924236,0.017921,1.1,1,50
35,6,34,1866983478,0.014394,1.1,1,50
33,6,37,1866983478,0.017814,1.5,1,50
41,6,26,254031153,0.015933,1.5,1,50
39,7,28,2082788896,0.014432,1.5,1,50
38,6,25,816565811,0.014380,1.5,1,50
32,7,32,1806717007,0.017625,1.5,1,50
32,7,31,784319650,0.012451,1.5,1,50
33,17,33,833513399,0.014173,1.5,1,50
28,7,38,1761036152,0.013208,1.5,1,50
42,6,26,1447255310,0.015828,1.5,1,50
32,0,35,1560856652,0.013000,1.5,1,50
33,6,38,1560856652,0.022382,1.9,1,50
34,11,37,1073662056,0.013119,1.9,1,50
32,6,37,768083570,0.015189,1.9,1,50
33,7,35,1478398438,0.011432,1.9,1,50
34,0,31,461237887,0.010844,1.9,1,50
43,6,33,1499832585,0.023725,1.9,1,50
36,6,35,1046048341,0.016490,1.9,1,50
37,7,34,877820597,0.016296,1.9,1,50
35,6,33,789414789,0.012225,1.9,1,50
