recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
20,3,11,2091512960,0.6,1,1.3
24,3,7,1022910124,0.6,1,1.3
24,2,10,774149236,0.6,1,1.3
18,4,9,1244522094,0.6,1,1.3
22,1,9,191006228,0.6,1,1.3
19,2,11,604102877,0.6,1,1.3
20,2,9,820487176,0.6,1,1.3
21,0,10,820487176,0.9,1,1.3
26,1,10,684024403,0.9,1,1.3
26,3,5,1222087889,0.9,1,1.3
28,3,9,582918983,0.9,1,1.3
28,3,11,88759530,0.9,1,1.3
24,1,7,356359489,0.9,1,1.3
24,1,8,1795146757,0.9,1,1.3
23,3,9,837600804,0.9,1,1.3
26,2,8,82489604,0.9,1,1.3
22,3,10,173137053,0.9,1,1.3
0,7,11,173137053,1,1,1.3
3,3,11,1071407416,1,1,1.3
3,1,12,278035385,1,1,1.3
1,4,10,1049356660,1,1,1.3
5,3,8,1335199747,1,1,1.3
6,0,10,1697023346,1,1,1.3
5,3,11,583051552,1,1,1.3
0,1,14,1745983223,1,1,1.3
2,5,13,1708604136,1,1,1.3
8,9,6,1784734672,1,1,1.3
8,10,6,1784734672,1.1,1,1.3
5,0,11,1145167631,1.1,1,1.3
3,2,10,105900279,1.1,1,1.3
2,4,10,1822275764,1.1,1,1.3
4,4,8,238532073,1.1,1,1.3
3,0,12,1630330591,1.1,1,1.3
5,2,10,54461265,1.1,1,1.3
5,4,7,1465944815,1.1,1,1.3
