recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,79,302,1673155262,0.046309,50,1,1.5
0,84,293,622351487,0.044149,50,1,1.5
0,91,278,1231455868,0.056008,50,1,1.5
228,21,148,1231455868,0.275117,0.5,1,2
232,31,145,2037025798,0.267368,0.5,1,2
239,17,149,1580541585,0.279945,0.5,1,2
236,26,134,1044402613,0.296480,0.5,1,2
240,15,143,535216991,0.284054,0.5,1,2
249,15,141,1820444827,0.336019,0.5,1,2
229,26,146,1033056511,0.266975,0.5,1,2
242,23,148,948080266,0.314304,0.5,1,2
233,19,144,1558724367,0.298815,0.5,1,2
227,6,163,641373395,0.267410,0.5,1,2
225,6,163,641373395,0.352905,0.6,1,2
252,14,146,704665348,0.456019,0.6,1,2
243,15,147,1951991933,0.360079,0.6,1,2
238,19,146,1120468161,0.286692,0.6,1,2
236,22,152,960501682,0.273108,0.6,1,2
249,13,154,309253218,0.292766,0.6,1,2
229,22,148,46143125,0.272370,0.6,1,2
248,9,150,1002712945,0.361976,0.6,1,2
250,36,145,205659374,0.292910,0.6,1,2
225,13,158,375946198,0.259696,0.6,1,2
198,17,173,375946198,0.257238,0.9,1,2
212,9,170,2014968981,0.303755,0.9,1,2
194,16,177,1387077513,0.281850,0.9,1,2
204,15,161,574774086,0.287916,0.9,1,2
208,13,166,774442634,0.292331,0.9,1,2
203,28,165,561298239,0.246127,0.9,1,2
213,18,154,1252968415,0.290437,0.9,1,2
212,15,153,2082211929,0.254725,0.9,1,2
212,16,156,1538983153,0.267217,0.9,1,2
208,19,164,365000474,0.270499,0.9,1,2
97,21,235,365000474,0.152658,1,1,2
80,22,252,1961779413,0.133475,1,1,2
87,34,247,518796476,0.157202,1,1,2
86,27,236,1507844349,0.131157,1,1,2
86,21,242,344529619,0.125346,1,1,2
90,19,253,1435030192,0.160620,1,1,2
82,18,255,1676572694,0.137663,1,1,2
90,22,246,66407210,0.134303,1,1,2
72,21,254,621428929,0.115005,1,1,2
83,18,247,1392097382,0.148158,1,1,2
77,23,249,1392097382,0.143026,1.1,1,2
77,21,257,1781942581,0.133683,1.1,1,2
80,21,271,110617406,0.162001,1.1,1,2
83,15,260,437943818,0.130061,1.1,1,2
74,17,263,1932931911,0.125367,1.1,1,2
95,28,239,369154677,0.163164,1.1,1,2
77,17,252,1095113645,0.145389,1.1,1,2
90,21,261,1556397936,0.155334,1.1,1,2
82,26,248,1168584351,0.128597,1.1,1,2
80,24,248,1749242780,0.130840,1.1,1,2
63,35,251,1749242780,0.124951,1.5,1,2
55,28,262,628875364,0.115486,1.5,1,2
66,31,254,1882779693,0.121145,1.5,1,2
65,29,261,1999718105,0.110029,1.5,1,2
