recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
43,0,121,274148020,1.5,1,50
38,0,133,1243031391,1.5,1,50
38,0,134,1243031391,1.9,1,50
41,0,117,1418834977,1.9,1,50
45,4,120,910565461,1.9,1,50
56,5,114,818720113,1.9,1,50
49,1,115,599486843,1.9,1,50
42,2,116,1050682612,1.9,1,50
48,4,125,1517459480,1.9,1,50
45,3,118,601984987,1.9,1,50
52,5,114,631940194,1.9,1,50
36,0,123,998841536,1.9,1,50
25,0,143,998841536,2,1,50
28,3,144,464721907,2,1,50
27,1,141,1992981936,2,1,50
23,5,149,1935319901,2,1,50
30,3,145,1049130127,2,1,50
24,3,135,343845963,2,1,50
32,4,138,1284138455,2,1,50
30,0,137,464504490,2,1,50
34,2,138,1198899439,2,1,50
29,2,145,275627589,2,1,50
26,2,153,275627589,3,1,50
28,1,136,1761689875,3,1,50
34,4,150,1614063895,3,1,50
31,2,162,1895535494,3,1,50
16,0,186,20388646,3,1,50
28,2,161,983977726,3,1,50
22,2,158,1184579190,3,1,50
31,1,138,1621509799,3,1,50
26,3,150,494276843,3,1,50
20,2,162,1056227551,3,1,50
0,0,316,1056227551,50,1,50
0,0,304,1648060320,50,1,50
0,0,270,915378809,50,1,50
0,0,260,1437011040,50,1,50
0,0,364,1996194870,50,1,50
0,0,300,1105193513,50,1,50
0,0,325,872716070,50,1,50
0,0,323,754429554,50,1,50
0,0,267,927198426,50,1,50
0,0,301,184879887,50,1,50
95,29,96,1283,0.5,1,1
94,46,88,170179408,0.5,1,1
102,47,77,846842183,0.5,1,1
112,51,89,168479201,0.5,1,1
103,41,91,303628041,0.5,1,1
96,44,84,661605607,0.5,1,1
105,33,84,1757404425,0.5,1,1
105,24,95,1261547041,0.5,1,1
107,33,100,442174711,0.5,1,1
116,46,86,1927297355,0.5,1,1
111,51,91,1927297355,0.6,1,1
92,61,90,1831836229,0.6,1,1
105,43,87,384358049,0.6,1,1
98,32,93,1880408124,0.6,1,1
106,40,90,2005527547,0.6,1,1
108,31,95,827291278,0.6,1,1
126,46,80,117797621,0.6,1,1
118,40,70,59964946,0.6,1,1
96,29,98,409823581,0.6,1,1
104,36,91,1221914450,0.6,1,1
99,41,88,1221914450,0.9,1,1
104,58,91,911156622,0.9,1,1
98,23,99,1572134176,0.9,1,1
99,31,92,1254590152,0.9,1,1
99,29,103,1964723882,0.9,1,1
105,47,96,188409334,0.9,1,1
107,38,75,1889664634,0.9,1,1
103,41,83,679949210,0.9,1,1
100,46,90,335463399,0.9,1,1
99,35,85,1012396889,0.9,1,1
46,36,89,1012396889,1,1,1
34,37,97,1386971531,1,1,1
37,35,86,1303174121,1,1,1
40,32,94,1339347213,1,1,1
49,39,90,2101733561,1,1,1
38,35,94,1681184090,1,1,1
45,43,90,1869488634,1,1,1
43,39,96,623819807,1,1,1
41,40,80,428274427,1,1,1
48,27,95,1188514471,1,1,1
43,39,91,1188514471,1.1,1,1
44,30,100,1951464933,1.1,1,1
43,40,100,837555664,1.1,1,1
50,35,93,1115624922,1.1,1,1
39,27,104,665238215,1.1,1,1
41,37,98,24213388,1.1,1,1
45,36,96,2084266176,1.1,1,1
40,34,99,1623049495,1.1,1,1
44,18,100,552342719,1.1,1,1
39,34,101,1967137049,1.1,1,1
34,31,103,1967137049,1.5,1,1
39,34,94,290077469,1.5,1,1
29,37,98,1424661891,1.5,1,1
38,33,92,1669477171,1.5,1,1
36,38,91,381379523,1.5,1,1
24,36,99,1483451839,1.5,1,1
27,37,92,1850246197,1.5,1,1
31,36,104,226399927,1.5,1,1
24,35,100,699758394,1.5,1,1
35,33,91,971251221,1.5,1,1
33,33,95,971251221,1.9,1,1
33,24,103,1838809045,1.9,1,1
23,46,101,430410005,1.9,1,1
28,40,90,1360804502,1.9,1,1
24,39,97,1110031061,1.9,1,1
32,35,94,1303126927,1.9,1,1
27,30,99,1622329750,1.9,1,1
27,26,103,1556814232,1.9,1,1
29,37,99,1971471856,1.9,1,1
28,42,89,1694313908,1.9,1,1
13,48,101,1694313908,2,1,1
8,35,112,970761604,2,1,1
6,38,108,442575947,2,1,1
12,45,104,530232712,2,1,1
10,51,91,236797772,2,1,1
4,39,112,1973907880,2,1,1
6,33,118,1260910396,2,1,1
14,40,98,1795364531,2,1,1
8,44,103,2076899015,2,1,1
9,45,101,1936447504,2,1,1
3,47,106,1936447504,3,1,1
3,47,105,1934544094,3,1,1
2,54,101,1084995904,3,1,1
1,35,125,1597537594,3,1,1
0,52,114,1243381695,3,1,1
2,51,105,229061342,3,1,1
2,47,111,318789428,3,1,1
4,36,115,1000887435,3,1,1
3,54,93,1387378129,3,1,1
3,44,107,1623287699,3,1,1
0,50,110,1623287699,50,1,1
0,64,105,73142856,50,1,1
0,45,123,230992014,50,1,1
0,44,119,922964467,50,1,1
0,51,109,808947276,50,1,1
0,42,129,1543723729,50,1,1
0,51,111,1282692950,50,1,1
0,40,127,1370975838,50,1,1
0,49,108,2111479146,50,1,1
0,50,113,653908442,50,1,1
102,37,97,653908442,0.5,1,1.3
104,22,100,156839602,0.5,1,1.3
98,30,91,2002160671,0.5,1,1.3
99,49,97,401596815,0.5,1,1.3
106,32,94,93794610,0.5,1,1.3
91,24,114,191017790,0.5,1,1.3
105,34,98,1068843290,0.5,1,1.3
105,37,103,2132418171,0.5,1,1.3
112,23,92,2120464829,0.5,1,1.3
108,33,97,235618989,0.5,1,1.3
106,17,102,235618989,0.6,1,1.3
114,16,104,420969046,0.6,1,1.3
86,38,111,1945160381,0.6,1,1.3
110,33,97,629519686,0.6,1,1.3
107,40,89,1680938635,0.6,1,1.3
108,43,96,176746514,0.6,1,1.3
114,47,72,1904070474,0.6,1,1.3
116,36,81,1412491647,0.6,1,1.3
100,29,96,330946314,0.6,1,1.3
103,28,93,368407313,0.6,1,1.3
97,20,93,368407313,0.9,1,1.3
99,17,101,65302811,0.9,1,1.3
109,34,88,875555087,0.9,1,1.3
89,28,110,1995775495,0.9,1,1.3
100,17,110,993424916,0.9,1,1.3
88,23,99,1910442068,0.9,1,1.3
101,31,96,622621936,0.9,1,1.3
99,24,88,400757121,0.9,1,1.3
106,63,94,1666564404,0.9,1,1.3
101,26,92,963821788,0.9,1,1.3
47,35,85,963821788,1,1,1.3
45,23,97,1116452826,1,1,1.3
47,36,87,1890541035,1,1,1.3
49,40,96,1135625075,1,1,1.3
44,32,102,518562272,1,1,1.3
47,23,104,1392978266,1,1,1.3
44,36,90,1891505959,1,1,1.3
44,30,94,1439136434,1,1,1.3
38,34,109,327237980,1,1,1.3
30,35,103,1388594049,1,1,1.3
36,35,101,1388594049,1.1,1,1.3
36,54,96,1820378168,1.1,1,1.3
29,31,109,2002805261,1.1,1,1.3
43,35,99,1191888874,1.1,1,1.3
40,33,102,638893333,1.1,1,1.3
45,23,98,224191861,1.1,1,1.3
43,32,102,1278365712,1.1,1,1.3
46,26,90,714613866,1.1,1,1.3
