recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
27,0,0,367130616,0.002026,0.3,1,1.1
28,0,0,2020566768,0.001316,0.3,1,1.1
24,0,0,1642483799,0.001497,0.3,1,1.1
27,0,0,1390284740,0.001491,0.3,1,1.1
26,0,0,1810773273,0.000959,0.3,1,1.1
26,0,0,360998353,0.001645,0.3,1,1.1
25,0,0,101966411,0.000849,0.3,1,1.1
23,0,0,1400449503,0.000951,0.3,1,1.1
24,0,0,1501560566,0.001171,0.3,1,1.1
25,0,0,1471845820,0.000877,0.3,1,1.1
22,0,0,2099934965,0.000935,0.3,1,1.1
30,0,0,1489695028,0.000936,0.3,1,1.1
26,0,0,2081996314,0.001017,0.3,1,1.1
14,0,6,2081996314,0.000614,0.5,1,1.1
21,2,4,1482483081,0.000922,0.5,1,1.1
16,0,5,1217440567,0.000823,0.5,1,1.1
17,0,5,722177703,0.000981,0.5,1,1.1
17,0,4,1923249274,0.000857,0.5,1,1.1
14,0,5,967086666,0.001117,0.5,1,1.1
13,0,6,1495698950,0.001046,0.5,1,1.1
12,0,6,1645500622,0.000816,0.5,1,1.1
15,0,5,777009643,0.000776,0.5,1,1.1
10,0,7,114612727,0.000768,0.5,1,1.1
22,0,3,843581092,0.001057,0.5,1,1.1
17,0,6,1393435870,0.001305,0.5,1,1.1
13,0,5,2019295073,0.000600,0.5,1,1.1
19,0,3,730994499,0.000840,0.5,1,1.1
19,2,5,1715478453,0.001031,0.5,1,1.1
16,0,5,349605427,0.000771,0.5,1,1.1
18,0,4,766092014,0.000806,0.5,1,1.1
19,0,3,799927136,0.000812,0.5,1,1.1
18,0,4,1892971168,0.000858,0.5,1,1.1
16,0,5,1004112271,0.000866,0.5,1,1.1
7,0,8,1866436970,0.000693,0.5,1,1.1
15,0,5,723284870,0.000809,0.5,1,1.1
9,0,7,2102834813,0.000678,0.5,1,1.1
12,0,6,365257901,0.000579,0.5,1,1.1
12,0,6,817915396,0.000974,0.5,1,1.1
10,1,6,817915396,0.000755,0.7,1,1.1
12,3,5,2131010746,0.000993,0.7,1,1.1
7,1,7,214284664,0.000590,0.7,1,1.1
